Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_0,Department_1,Department_2,EducationField_0,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,JobRole_0,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8
36,0,2,1,3,823,3,0,3,2,2,2,5228,0,0,15,3,1,1,10,2,3,9,7,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1,2,10,1,584,1,1,1,1,4,1,3408,7,0,13,3,1,3,8,2,3,4,3,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,0,2,1,3,417,3,1,4,3,4,1,9613,0,0,17,3,1,3,19,5,2,18,10,3,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,0,2,8,2,1724,2,0,3,2,1,2,6516,2,1,16,3,2,1,18,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,0,2,3,2,1627,3,1,2,2,3,1,3069,0,0,15,3,4,1,11,3,3,10,8,0,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,1,2,2,4,364,1,1,3,1,3,0,3485,2,0,11,3,3,0,5,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,0,2,21,4,20,2,0,4,3,1,1,9980,1,0,11,3,3,1,10,1,3,10,9,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,0,2,11,4,895,4,1,3,1,4,2,2356,3,1,19,3,2,1,8,2,3,6,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46,0,2,1,4,1069,4,1,3,5,4,1,19627,9,0,17,3,4,2,23,0,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24,0,1,10,3,1746,1,1,3,1,4,2,2145,0,0,14,3,4,1,3,2,3,2,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
36,0,2,3,2,155,1,0,3,1,4,1,2835,5,0,22,4,1,1,7,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,1,2,1,256,4,1,2,2,3,2,9547,1,0,17,3,3,0,10,2,2,10,9,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,2,9,4,1772,3,1,3,1,1,1,2289,1,0,20,4,2,2,5,2,3,5,3,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,2,2,3,521,2,0,2,2,3,2,3448,6,0,22,4,2,1,20,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
44,1,2,3,3,1333,1,1,3,1,1,2,2362,4,0,12,3,3,0,10,4,4,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,2,26,1,16,1,1,3,1,3,1,2911,1,0,17,3,4,1,5,1,2,5,2,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,1,2,4,803,1,0,4,2,1,0,5980,6,1,12,3,4,0,17,2,3,15,7,4,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28,0,2,10,3,1097,3,0,3,2,3,0,3660,3,0,13,3,4,0,10,4,4,8,7,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0,2,2,2,1336,4,0,1,5,3,2,19187,4,0,14,3,4,1,23,5,3,19,9,9,11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,0,2,8,1,63,4,1,4,1,4,2,2269,1,0,19,3,4,0,1,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54,0,2,5,2,522,1,1,3,5,1,2,19406,4,0,11,3,3,1,24,4,2,4,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1,2,1,2,741,1,0,1,1,2,0,2216,7,1,13,3,4,0,10,4,3,7,7,3,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0,2,8,2,808,3,0,3,2,1,2,6500,5,0,17,3,2,1,6,1,3,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38,0,2,1,3,1961,1,1,2,1,1,0,2858,4,0,14,3,1,0,20,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,1,2,18,1,315,3,1,2,1,4,0,2389,1,1,13,3,3,0,4,3,2,4,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,0,2,1,4,826,4,0,4,1,3,0,2506,3,0,13,3,3,0,7,0,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,2,15,2,461,3,1,2,3,4,1,11510,0,1,14,3,2,1,12,3,3,11,10,2,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,2,2,2,1996,1,1,3,1,3,2,3067,0,0,19,3,3,1,3,1,3,2,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,2,21,3,221,3,1,3,1,4,2,2713,1,0,11,3,3,1,5,2,1,5,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,0,1,2,4,1704,1,1,2,1,4,0,4930,0,1,14,3,3,0,6,2,4,5,4,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55,0,2,4,4,1501,4,1,3,2,3,2,4035,0,1,16,3,2,0,4,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,0,2,2,4,1556,3,1,3,1,4,0,2644,3,1,21,4,4,0,7,3,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47,0,0,2,4,1731,3,1,3,2,2,2,4978,7,0,11,3,4,1,4,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,0,0,19,4,791,4,1,3,1,4,2,4258,0,0,18,3,1,1,5,3,3,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,1,0,16,4,1905,4,1,1,1,1,2,2307,1,1,23,4,2,1,5,2,3,5,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,0,2,16,4,1436,3,0,2,2,1,2,5647,4,0,13,3,1,2,11,3,2,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,0,2,1,3,78,1,1,3,2,4,2,6162,1,1,22,4,2,1,9,3,3,9,8,7,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37,0,0,5,2,1440,3,1,4,1,3,0,3500,0,0,14,3,1,0,7,2,1,6,5,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36,0,1,11,2,154,2,0,3,3,4,2,9738,0,0,14,3,3,1,10,6,3,9,7,2,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,0,2,6,4,1221,3,1,1,1,3,1,2741,1,0,14,3,3,1,7,4,3,7,7,1,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,2,8,4,452,4,1,3,2,4,2,3697,9,0,14,3,1,2,12,3,3,10,9,9,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,1,2,1,1,554,1,0,3,1,2,0,3202,1,1,16,3,2,0,6,4,3,5,3,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39,0,2,1,4,332,3,0,3,1,3,1,2232,7,0,14,3,3,3,7,1,3,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
42,0,0,21,2,270,3,0,3,2,3,1,5265,2,0,16,3,2,1,11,5,3,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
41,0,2,6,3,1708,4,1,3,3,3,0,9241,1,0,12,3,2,0,10,3,3,10,8,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
53,0,2,2,3,1472,4,1,4,4,2,0,16598,4,0,12,3,2,0,35,2,2,9,8,8,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36,0,0,8,3,742,1,0,4,3,1,2,11713,9,0,14,3,1,1,10,2,3,8,7,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0,2,15,1,1202,2,0,1,1,4,2,2168,0,1,18,3,1,1,6,2,2,5,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0,2,6,3,1162,4,1,2,1,3,2,2539,1,0,13,3,3,1,4,0,3,4,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0,2,1,3,1499,3,1,3,1,3,1,2064,0,0,21,4,1,1,6,3,4,5,3,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,0,2,1,1,682,4,0,3,2,1,0,8381,7,0,20,4,4,0,18,2,4,14,7,8,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,0,2,29,3,1148,2,1,1,2,4,0,4272,4,0,19,3,1,0,16,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
42,0,2,4,2,319,3,1,3,5,4,2,19232,1,0,11,3,4,0,22,3,3,22,17,11,15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34,0,2,2,4,339,4,1,2,2,1,2,5957,6,0,13,3,2,1,13,3,3,11,9,5,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44,0,2,1,4,665,1,0,2,2,3,0,5985,4,0,11,3,2,0,10,1,4,2,2,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,1,2,10,3,994,4,0,2,1,1,0,2404,6,1,20,4,3,0,3,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0,2,1,3,1799,3,1,3,1,4,2,2044,1,0,11,3,3,1,5,6,4,5,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0,2,14,1,924,3,1,3,2,4,2,6586,0,1,17,3,1,1,17,2,2,16,8,4,11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,0,0,2,3,469,4,1,3,2,3,2,4649,1,0,14,3,1,1,4,3,2,4,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49,0,2,4,2,1256,1,1,2,5,3,2,18711,2,0,13,3,3,1,23,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,0,2,2,1,1396,3,1,3,2,2,2,4078,0,1,13,3,1,3,4,3,2,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,1,2,6,3,932,4,1,3,1,1,2,2404,7,1,21,4,4,0,8,2,1,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29,0,1,20,3,974,3,0,3,1,4,2,2157,1,0,15,3,2,1,3,5,3,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,0,1,2,2,8,4,1,3,1,4,0,3068,0,0,13,3,3,0,8,2,2,7,7,3,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,2,8,3,1751,3,0,3,1,4,0,3445,1,0,11,3,3,0,6,5,2,6,2,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,0,2,7,3,1417,3,1,4,1,1,0,3578,0,0,12,3,4,0,8,2,3,7,7,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,2,2,3,1204,3,0,3,4,1,2,17048,8,0,23,4,1,0,28,2,3,26,15,15,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26,0,2,28,2,641,1,1,3,2,2,2,6272,1,0,20,4,4,2,6,5,4,5,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,0,2,16,3,1763,3,1,4,2,3,2,5294,3,0,16,3,3,1,10,3,3,7,0,1,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
41,0,2,6,3,298,4,0,3,3,4,0,13591,3,1,18,3,3,0,16,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46,0,2,3,3,1527,3,0,3,4,2,2,16606,8,0,12,3,4,1,23,2,4,13,12,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,0,2,7,1,1492,4,1,3,1,3,2,2404,1,0,13,3,1,1,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,0,2,14,2,500,3,0,3,2,4,2,4936,4,0,11,3,3,1,18,2,2,7,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48,0,2,6,3,1022,1,1,2,2,3,0,4240,2,0,13,3,4,0,19,0,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48,0,2,2,2,1258,4,1,4,1,2,0,2559,5,0,11,3,3,0,7,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,0,0,16,2,22,4,1,4,1,4,1,2935,1,1,13,3,2,2,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,0,2,17,3,233,3,1,3,1,2,2,3058,0,1,16,3,4,1,6,3,2,5,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
37,0,2,13,3,1543,1,1,3,2,4,2,4285,1,0,17,3,1,0,10,2,3,10,8,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48,0,2,20,4,945,4,1,3,1,3,2,2259,4,0,17,3,1,2,13,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53,0,2,13,2,250,4,0,4,2,1,1,4450,1,0,11,3,3,2,5,3,3,4,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,0,2,4,4,1171,2,1,3,2,1,0,5155,7,0,13,3,4,0,9,3,4,6,4,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,1,1,16,1,33,2,0,1,1,1,0,3919,1,1,22,4,2,0,10,5,3,10,2,6,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0,2,9,2,1787,2,1,2,2,2,2,4189,1,0,14,3,1,2,5,2,3,5,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26,1,2,4,4,401,4,1,2,2,4,0,5828,1,1,12,3,2,0,8,0,3,8,7,7,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,0,2,8,4,1409,3,0,3,1,1,2,2950,9,0,13,3,3,0,12,2,1,5,4,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,2,3,5,193,4,0,3,2,3,0,4317,3,1,20,4,2,0,19,2,3,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,0,2,10,3,491,4,1,2,3,4,0,10496,6,0,15,3,4,0,20,2,3,4,3,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,1,2,13,3,1844,1,1,2,1,1,1,2335,4,1,15,3,4,3,4,3,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,0,2,7,3,1260,3,1,3,2,4,1,6623,1,1,11,3,2,2,6,2,3,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,0,2,7,3,613,3,1,2,3,4,1,11557,9,0,21,4,3,1,10,3,2,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37,0,2,14,3,515,4,0,3,1,1,1,3034,1,0,12,3,3,1,18,2,2,18,7,12,17,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,2,28,4,1549,2,1,3,2,3,2,5207,1,1,12,3,2,1,15,3,3,15,14,5,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,1,21,3,525,4,1,3,1,4,2,2258,7,0,20,4,1,1,8,1,3,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,1,2,4,3,1100,4,1,3,3,1,0,9582,0,1,22,4,1,0,9,2,3,8,7,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,0,0,8,4,1630,3,0,3,2,3,2,4148,1,0,12,3,4,1,15,5,3,14,11,2,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45,0,2,2,2,783,2,1,1,2,3,0,6632,0,0,13,3,1,0,9,3,3,8,7,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,0,1,1,4,1700,3,1,1,2,4,1,9525,1,0,14,3,3,2,6,2,2,6,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
43,0,2,8,3,920,1,0,3,2,2,1,4765,4,0,21,4,3,1,4,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49,0,2,5,4,1473,1,1,3,2,3,2,6651,2,0,14,3,2,1,20,0,2,3,2,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
38,0,0,10,3,983,3,0,3,2,4,0,5666,1,1,13,3,2,0,6,1,3,5,3,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
44,0,2,9,2,913,2,1,3,1,1,2,2559,1,1,13,3,4,0,8,0,3,8,7,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,2,6,1,1192,2,0,3,1,4,2,3131,1,0,13,3,1,1,10,5,3,10,8,0,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
49,0,2,11,4,1757,4,0,3,2,4,0,4507,3,0,12,3,3,0,8,1,4,5,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,1,1,2,3,1464,2,1,3,1,4,2,3722,6,1,13,3,3,1,7,2,1,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,1,2,12,3,494,3,0,4,1,2,0,2716,1,0,15,3,4,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0,1,11,2,390,1,1,3,2,1,2,4741,1,1,13,3,3,1,5,3,3,5,3,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,1,2,14,3,325,3,1,3,1,4,2,2436,5,1,13,3,3,1,8,2,1,5,4,0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,0,2,9,3,1965,4,1,3,2,4,0,4105,1,0,14,3,1,0,7,5,3,7,7,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,0,2,25,3,1269,2,0,4,1,4,0,2994,1,1,12,3,4,0,1,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0,0,19,2,904,1,1,3,3,2,0,7642,1,1,13,3,4,0,10,2,3,10,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,0,8,1,1468,4,1,2,3,2,1,13757,2,0,11,3,3,1,16,5,3,9,8,4,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22,1,2,8,1,1783,3,0,3,1,1,2,2398,1,1,17,3,3,0,1,6,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46,0,2,15,2,1217,4,1,3,5,2,2,19081,5,0,11,3,1,1,25,2,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,0,2,21,4,120,3,1,3,2,4,0,5441,0,1,22,4,4,0,11,2,1,10,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,0,1,22,3,1043,4,0,3,3,1,0,10880,1,1,13,3,3,0,21,2,3,21,6,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37,0,2,19,2,61,2,1,3,1,2,2,3022,4,0,21,4,1,0,8,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0,2,2,4,2048,3,1,2,1,3,0,2809,2,0,14,3,4,0,8,2,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0,2,14,3,1244,1,1,3,1,1,2,2235,1,1,14,3,4,2,9,3,2,9,7,6,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33,1,2,2,2,328,1,0,3,1,1,2,2707,7,0,20,4,1,0,13,3,4,9,7,1,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,0,26,4,333,3,1,3,2,4,2,4465,0,0,18,3,1,0,4,2,3,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,0,0,9,4,626,1,1,3,3,2,1,8834,1,0,13,3,4,1,9,6,3,9,5,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49,0,1,2,1,1941,2,1,3,5,4,2,19161,3,0,15,3,4,0,28,3,3,5,4,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,0,1,3,4,1060,3,1,3,1,3,2,2821,3,0,16,3,1,1,8,2,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,1,2,22,1,167,4,1,3,1,3,0,1675,1,1,19,3,4,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,0,2,3,3,1062,4,0,3,2,2,0,4107,3,0,15,3,1,0,8,3,2,4,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,0,2,4,2,1275,3,1,3,1,4,0,2875,1,1,20,4,2,0,8,2,2,8,5,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,0,1,4,308,3,1,1,2,3,2,4345,0,0,12,3,4,1,6,2,3,5,4,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,1,0,19,3,502,1,1,4,2,4,0,5304,8,1,13,3,2,0,9,3,2,5,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,1,1,24,2,1868,4,1,2,1,4,0,2439,1,1,24,4,2,0,1,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0,2,14,2,843,2,1,3,4,1,2,17159,6,0,24,4,3,1,22,3,3,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32,1,2,7,2,1309,4,1,3,2,3,2,4883,1,0,18,3,1,1,10,3,3,10,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,2,2,3,1542,3,1,2,1,2,2,4841,4,0,14,3,2,1,4,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32,0,1,7,3,359,2,1,4,1,2,2,2794,1,0,20,4,3,0,5,3,1,5,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,0,2,1,3,1264,4,0,2,4,4,1,16124,3,0,14,3,2,2,9,2,2,7,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,0,2,4,2,1259,1,1,3,1,3,1,2517,1,0,11,3,2,3,5,2,3,5,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20,1,2,10,1,701,4,1,3,1,3,0,1009,1,1,11,3,4,0,1,5,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,1,1,17,4,608,2,0,3,1,3,1,2741,0,1,11,3,2,1,8,2,2,7,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,0,2,2,4,1755,4,1,4,1,4,2,2932,0,1,14,3,1,3,6,3,3,5,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,0,2,6,4,655,1,0,2,1,3,1,2187,0,0,12,3,3,2,6,5,2,5,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52,0,2,7,4,1118,2,1,3,3,2,0,10445,7,0,19,3,4,0,18,4,3,8,6,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,0,2,1,3,855,1,1,4,2,1,1,4037,1,0,22,4,1,1,9,5,3,9,8,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,0,2,17,1,1009,4,0,2,2,3,1,4377,1,0,15,3,2,2,5,6,3,4,2,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50,0,1,2,3,1215,4,0,3,4,1,2,17856,2,0,22,4,3,1,32,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,0,2,10,4,1119,3,1,2,3,3,1,8740,0,1,14,3,2,2,9,2,3,8,7,2,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,0,2,1,2,340,3,0,2,1,1,2,3920,2,0,14,3,1,1,17,2,2,3,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,0,2,10,3,1836,3,1,3,2,4,0,4684,1,0,13,3,1,0,5,4,3,5,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,0,2,6,3,97,2,0,4,1,4,2,3038,3,0,12,3,2,0,5,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0,2,1,2,1981,2,1,2,2,3,0,4617,1,0,12,3,2,0,4,2,2,4,3,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,1,2,20,3,175,2,0,1,2,3,2,4559,3,1,11,3,3,1,4,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41,0,2,9,1,176,3,1,3,3,3,1,8189,3,1,13,3,3,1,12,2,3,9,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,1,3,1368,4,0,3,1,4,0,1611,1,0,15,3,3,0,0,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,0,2,4,1,885,3,1,2,2,1,2,4256,1,0,12,3,1,0,5,1,4,5,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
